PARROQUIA,CANTON,PROVINCIA,PRECIPITACION_ANUAL_MM,ALTITUD_MEDIA_M,PENDIENTE_PCT,DISTANCIA_AGUA_KM,DENSIDAD_POBLACIONAL,AREA_URBANIZADA_PCT,RIESGO_INUNDACION,RIESGO_NUM,KEY,POB_TOTAL,POB_HOMBRES,POB_MUJERES,POB_EDAD_MEDIA,POB_MENORES_15,POB_MAYORES_65,POB_PCT_HOMBRES,POB_PCT_MUJERES,POB_PCT_MENORES_15,POB_PCT_MAYORES_65,HOG_TOTAL,HOG_AGUA_PUBLICA,HOG_ALCANTARILLADO,HOG_ELECTRICIDAD,HOG_HACINAMIENTO,HOG_PCT_AGUA,HOG_PCT_ALCANTARILLADO,HOG_PCT_ELECTRICIDAD,VIV_TOTAL,VIV_CASA,VIV_PARED_BUENA,VIV_TECHO_BUENO,VIV_PISO_BUENO,VIV_TOTPER_MEDIA,VIV_TOTDOR_MEDIA,VIV_PCT_CASA,VIV_PCT_PARED_BUENA,VIV_PCT_TECHO_BUENO,VIV_PCT_PISO_BUENO,VIV_PERS_POR_DORM,EMI_TOTAL,MAATE_CONCESIONES,MAATE_CAUDAL_TOTAL,MAATE_CAUDAL_MEDIO
QUINGUE,MUISNE,ESMERALDAS,2469.9,11.1,2.22,0.18,71.7,7.8,Alto,2,Quingue|Muisne,574.0,307.0,267.0,27.61672473867596,224.0,57.0,53.484320557491294,46.51567944250871,39.02439024390244,9.930313588850174,153.0,26.0,28.0,2.0,1.0980392156862746,16.99346405228758,18.30065359477124,1.3071895424836601,153.0,12.0,71.0,76.0,61.0,2.5855855855855854,1.6339869281045751,7.8431372549019605,46.40522875816993,49.673202614379086,39.869281045751634,1.5823783783783782,5.0,,,
SÁLIMA,MUISNE,ESMERALDAS,2368.9,6.1,2.44,0.68,76.0,8.0,Medio,1,Sálima|Muisne,1117.0,599.0,518.0,25.158460161145925,444.0,65.0,53.62578334825425,46.37421665174575,39.74932855863921,5.819158460161146,251.0,33.0,140.0,9.0,1.4581673306772909,13.147410358565736,55.77689243027888,3.5856573705179287,251.0,3.0,83.0,96.0,68.0,3.4159021406727827,1.5896414342629481,1.1952191235059761,33.067729083665334,38.24701195219124,27.091633466135455,2.1488507200723523,6.0,,,
SÁLIMA,MUISNE,ESMERALDAS,2486.5,7.0,2.36,0.71,92.9,4.0,Medio,1,Sálima|Muisne,1117.0,599.0,518.0,25.158460161145925,444.0,65.0,53.62578334825425,46.37421665174575,39.74932855863921,5.819158460161146,251.0,33.0,140.0,9.0,1.4581673306772909,13.147410358565736,55.77689243027888,3.5856573705179287,251.0,3.0,83.0,96.0,68.0,3.4159021406727827,1.5896414342629481,1.1952191235059761,33.067729083665334,38.24701195219124,27.091633466135455,2.1488507200723523,6.0,,,
SÁLIMA,MUISNE,ESMERALDAS,2381.5,9.8,4.23,0.78,62.3,5.2,Medio,1,Sálima|Muisne,1117.0,599.0,518.0,25.158460161145925,444.0,65.0,53.62578334825425,46.37421665174575,39.74932855863921,5.819158460161146,251.0,33.0,140.0,9.0,1.4581673306772909,13.147410358565736,55.77689243027888,3.5856573705179287,251.0,3.0,83.0,96.0,68.0,3.4159021406727827,1.5896414342629481,1.1952191235059761,33.067729083665334,38.24701195219124,27.091633466135455,2.1488507200723523,6.0,,,
SÁLIMA,MUISNE,ESMERALDAS,2406.1,10.5,3.06,1.02,20.5,7.6,Medio,1,Sálima|Muisne,1117.0,599.0,518.0,25.158460161145925,444.0,65.0,53.62578334825425,46.37421665174575,39.74932855863921,5.819158460161146,251.0,33.0,140.0,9.0,1.4581673306772909,13.147410358565736,55.77689243027888,3.5856573705179287,251.0,3.0,83.0,96.0,68.0,3.4159021406727827,1.5896414342629481,1.1952191235059761,33.067729083665334,38.24701195219124,27.091633466135455,2.1488507200723523,6.0,,,
SÁLIMA,MUISNE,ESMERALDAS,2315.6,5.8,2.56,0.72,15.6,4.1,Medio,1,Sálima|Muisne,1117.0,599.0,518.0,25.158460161145925,444.0,65.0,53.62578334825425,46.37421665174575,39.74932855863921,5.819158460161146,251.0,33.0,140.0,9.0,1.4581673306772909,13.147410358565736,55.77689243027888,3.5856573705179287,251.0,3.0,83.0,96.0,68.0,3.4159021406727827,1.5896414342629481,1.1952191235059761,33.067729083665334,38.24701195219124,27.091633466135455,2.1488507200723523,6.0,,,
SAN FRANCISCO,MUISNE,ESMERALDAS,2373.9,7.9,1.19,0.18,103.2,7.6,Alto,2,San Francisco|Muisne,2809.0,1523.0,1286.0,27.412602349590603,1075.0,230.0,54.21858312566749,45.78141687433251,38.269846920612316,8.187967248131008,695.0,102.0,346.0,5.0,1.2705035971223022,14.676258992805755,49.7841726618705,0.7194244604316548,690.0,17.0,129.0,285.0,123.0,3.1315496098104796,1.6710144927536232,2.4637681159420293,18.695652173913043,41.30434782608695,17.82608695652174,1.8740409633731403,19.0,,,
SAN FRANCISCO,MUISNE,ESMERALDAS,2412.2,5.7,2.08,0.21,35.3,12.9,Alto,2,San Francisco|Muisne,2809.0,1523.0,1286.0,27.412602349590603,1075.0,230.0,54.21858312566749,45.78141687433251,38.269846920612316,8.187967248131008,695.0,102.0,346.0,5.0,1.2705035971223022,14.676258992805755,49.7841726618705,0.7194244604316548,690.0,17.0,129.0,285.0,123.0,3.1315496098104796,1.6710144927536232,2.4637681159420293,18.695652173913043,41.30434782608695,17.82608695652174,1.8740409633731403,19.0,,,
SAN FRANCISCO,MUISNE,ESMERALDAS,2518.6,8.7,1.07,0.33,70.9,12.3,Alto,2,San Francisco|Muisne,2809.0,1523.0,1286.0,27.412602349590603,1075.0,230.0,54.21858312566749,45.78141687433251,38.269846920612316,8.187967248131008,695.0,102.0,346.0,5.0,1.2705035971223022,14.676258992805755,49.7841726618705,0.7194244604316548,690.0,17.0,129.0,285.0,123.0,3.1315496098104796,1.6710144927536232,2.4637681159420293,18.695652173913043,41.30434782608695,17.82608695652174,1.8740409633731403,19.0,,,
SAN FRANCISCO,MUISNE,ESMERALDAS,2581.5,8.8,1.95,0.22,80.5,10.8,Alto,2,San Francisco|Muisne,2809.0,1523.0,1286.0,27.412602349590603,1075.0,230.0,54.21858312566749,45.78141687433251,38.269846920612316,8.187967248131008,695.0,102.0,346.0,5.0,1.2705035971223022,14.676258992805755,49.7841726618705,0.7194244604316548,690.0,17.0,129.0,285.0,123.0,3.1315496098104796,1.6710144927536232,2.4637681159420293,18.695652173913043,41.30434782608695,17.82608695652174,1.8740409633731403,19.0,,,
SAN FRANCISCO,MUISNE,ESMERALDAS,2454.0,7.1,1.2,0.28,98.8,4.9,Alto,2,San Francisco|Muisne,2809.0,1523.0,1286.0,27.412602349590603,1075.0,230.0,54.21858312566749,45.78141687433251,38.269846920612316,8.187967248131008,695.0,102.0,346.0,5.0,1.2705035971223022,14.676258992805755,49.7841726618705,0.7194244604316548,690.0,17.0,129.0,285.0,123.0,3.1315496098104796,1.6710144927536232,2.4637681159420293,18.695652173913043,41.30434782608695,17.82608695652174,1.8740409633731403,19.0,,,
SAN GREGORIO,MUISNE,ESMERALDAS,2384.3,10.0,2.86,0.93,40.1,9.8,Medio,1,San Gregorio|Muisne,5915.0,3207.0,2708.0,23.668639053254438,2611.0,307.0,54.218089602704985,45.781910397295015,44.142011834319526,5.1901944209636515,1306.0,285.0,689.0,10.0,1.270290964777948,21.822358346094948,52.75650842266463,0.7656967840735069,1306.0,6.0,353.0,132.0,270.0,3.6045094454600854,1.771822358346095,0.45941807044410415,27.029096477794795,10.10719754977029,20.673813169984687,2.0343514847756574,12.0,,,
SAN GREGORIO,MUISNE,ESMERALDAS,2244.9,6.3,2.46,1.25,66.7,0.0,Medio,1,San Gregorio|Muisne,5915.0,3207.0,2708.0,23.668639053254438,2611.0,307.0,54.218089602704985,45.781910397295015,44.142011834319526,5.1901944209636515,1306.0,285.0,689.0,10.0,1.270290964777948,21.822358346094948,52.75650842266463,0.7656967840735069,1306.0,6.0,353.0,132.0,270.0,3.6045094454600854,1.771822358346095,0.45941807044410415,27.029096477794795,10.10719754977029,20.673813169984687,2.0343514847756574,12.0,,,
SAN GREGORIO,MUISNE,ESMERALDAS,2334.9,4.2,2.2,1.01,77.4,2.8,Medio,1,San Gregorio|Muisne,5915.0,3207.0,2708.0,23.668639053254438,2611.0,307.0,54.218089602704985,45.781910397295015,44.142011834319526,5.1901944209636515,1306.0,285.0,689.0,10.0,1.270290964777948,21.822358346094948,52.75650842266463,0.7656967840735069,1306.0,6.0,353.0,132.0,270.0,3.6045094454600854,1.771822358346095,0.45941807044410415,27.029096477794795,10.10719754977029,20.673813169984687,2.0343514847756574,12.0,,,
SAN GREGORIO,MUISNE,ESMERALDAS,2408.3,5.5,3.47,0.81,36.9,7.5,Medio,1,San Gregorio|Muisne,5915.0,3207.0,2708.0,23.668639053254438,2611.0,307.0,54.218089602704985,45.781910397295015,44.142011834319526,5.1901944209636515,1306.0,285.0,689.0,10.0,1.270290964777948,21.822358346094948,52.75650842266463,0.7656967840735069,1306.0,6.0,353.0,132.0,270.0,3.6045094454600854,1.771822358346095,0.45941807044410415,27.029096477794795,10.10719754977029,20.673813169984687,2.0343514847756574,12.0,,,
SAN GREGORIO,MUISNE,ESMERALDAS,2328.3,10.4,2.13,1.07,42.7,9.1,Medio,1,San Gregorio|Muisne,5915.0,3207.0,2708.0,23.668639053254438,2611.0,307.0,54.218089602704985,45.781910397295015,44.142011834319526,5.1901944209636515,1306.0,285.0,689.0,10.0,1.270290964777948,21.822358346094948,52.75650842266463,0.7656967840735069,1306.0,6.0,353.0,132.0,270.0,3.6045094454600854,1.771822358346095,0.45941807044410415,27.029096477794795,10.10719754977029,20.673813169984687,2.0343514847756574,12.0,,,
SAN JOSÉ DE CHAMANGA,MUISNE,ESMERALDAS,2241.4,4.9,2.25,1.11,54.7,12.0,Medio,1,San José De Chamanga|Muisne,4254.0,2390.0,1864.0,25.191114245416077,1636.0,208.0,56.18241654913023,43.81758345086977,38.4579219558063,4.889515749882464,880.0,176.0,487.0,36.0,1.356818181818182,20.0,55.34090909090909,4.090909090909091,878.0,42.0,266.0,323.0,258.0,4.146198830409356,1.6605922551252847,4.783599088838269,30.296127562642365,36.78815489749431,29.38496583143508,2.4968193231134532,40.0,,,
SAN JOSÉ DE CHAMANGA,MUISNE,ESMERALDAS,2426.7,7.9,2.5,0.95,19.1,3.1,Medio,1,San José De Chamanga|Muisne,4254.0,2390.0,1864.0,25.191114245416077,1636.0,208.0,56.18241654913023,43.81758345086977,38.4579219558063,4.889515749882464,880.0,176.0,487.0,36.0,1.356818181818182,20.0,55.34090909090909,4.090909090909091,878.0,42.0,266.0,323.0,258.0,4.146198830409356,1.6605922551252847,4.783599088838269,30.296127562642365,36.78815489749431,29.38496583143508,2.4968193231134532,40.0,,,
SAN JOSÉ DE CHAMANGA,MUISNE,ESMERALDAS,2286.6,5.4,2.49,0.92,39.2,5.0,Medio,1,San José De Chamanga|Muisne,4254.0,2390.0,1864.0,25.191114245416077,1636.0,208.0,56.18241654913023,43.81758345086977,38.4579219558063,4.889515749882464,880.0,176.0,487.0,36.0,1.356818181818182,20.0,55.34090909090909,4.090909090909091,878.0,42.0,266.0,323.0,258.0,4.146198830409356,1.6605922551252847,4.783599088838269,30.296127562642365,36.78815489749431,29.38496583143508,2.4968193231134532,40.0,,,
SAN JOSÉ DE CHAMANGA,MUISNE,ESMERALDAS,2362.0,8.7,1.79,0.58,56.7,5.3,Medio,1,San José De Chamanga|Muisne,4254.0,2390.0,1864.0,25.191114245416077,1636.0,208.0,56.18241654913023,43.81758345086977,38.4579219558063,4.889515749882464,880.0,176.0,487.0,36.0,1.356818181818182,20.0,55.34090909090909,4.090909090909091,878.0,42.0,266.0,323.0,258.0,4.146198830409356,1.6605922551252847,4.783599088838269,30.296127562642365,36.78815489749431,29.38496583143508,2.4968193231134532,40.0,,,
SAN JOSÉ DE CHAMANGA,MUISNE,ESMERALDAS,2326.4,9.8,3.38,0.65,94.0,2.3,Medio,1,San José De Chamanga|Muisne,4254.0,2390.0,1864.0,25.191114245416077,1636.0,208.0,56.18241654913023,43.81758345086977,38.4579219558063,4.889515749882464,880.0,176.0,487.0,36.0,1.356818181818182,20.0,55.34090909090909,4.090909090909091,878.0,42.0,266.0,323.0,258.0,4.146198830409356,1.6605922551252847,4.783599088838269,30.296127562642365,36.78815489749431,29.38496583143508,2.4968193231134532,40.0,,,
ROSA ZÁRATE,QUININDÉ,ESMERALDAS,2141.0,15.5,4.37,1.7,25.7,5.7,Bajo,0,Rosa Zárate|Quinindé,67259.0,34758.0,32501.0,25.585512719487355,24562.0,3173.0,51.677842370537775,48.322157629462225,36.51853283575433,4.717584263815995,16395.0,4840.0,12499.0,1920.0,1.2312900274473926,29.52119548642879,76.23665751753583,11.71088746569076,16342.0,1813.0,5705.0,11163.0,5659.0,3.4291322524727237,1.9251621588544854,11.094113327622077,34.91004772977604,68.30865255170725,34.62856443519765,1.7812173570423462,753.0,,,
ROSA ZÁRATE,QUININDÉ,ESMERALDAS,2187.8,24.4,4.83,1.67,68.0,3.3,Bajo,0,Rosa Zárate|Quinindé,67259.0,34758.0,32501.0,25.585512719487355,24562.0,3173.0,51.677842370537775,48.322157629462225,36.51853283575433,4.717584263815995,16395.0,4840.0,12499.0,1920.0,1.2312900274473926,29.52119548642879,76.23665751753583,11.71088746569076,16342.0,1813.0,5705.0,11163.0,5659.0,3.4291322524727237,1.9251621588544854,11.094113327622077,34.91004772977604,68.30865255170725,34.62856443519765,1.7812173570423462,753.0,,,
ROSA ZÁRATE,QUININDÉ,ESMERALDAS,2015.0,19.0,3.99,1.54,13.3,9.5,Bajo,0,Rosa Zárate|Quinindé,67259.0,34758.0,32501.0,25.585512719487355,24562.0,3173.0,51.677842370537775,48.322157629462225,36.51853283575433,4.717584263815995,16395.0,4840.0,12499.0,1920.0,1.2312900274473926,29.52119548642879,76.23665751753583,11.71088746569076,16342.0,1813.0,5705.0,11163.0,5659.0,3.4291322524727237,1.9251621588544854,11.094113327622077,34.91004772977604,68.30865255170725,34.62856443519765,1.7812173570423462,753.0,,,
ROSA ZÁRATE,QUININDÉ,ESMERALDAS,2081.0,23.7,3.9,1.45,30.5,6.1,Bajo,0,Rosa Zárate|Quinindé,67259.0,34758.0,32501.0,25.585512719487355,24562.0,3173.0,51.677842370537775,48.322157629462225,36.51853283575433,4.717584263815995,16395.0,4840.0,12499.0,1920.0,1.2312900274473926,29.52119548642879,76.23665751753583,11.71088746569076,16342.0,1813.0,5705.0,11163.0,5659.0,3.4291322524727237,1.9251621588544854,11.094113327622077,34.91004772977604,68.30865255170725,34.62856443519765,1.7812173570423462,753.0,,,
ROSA ZÁRATE,QUININDÉ,ESMERALDAS,2024.9,24.0,3.94,1.37,23.4,7.5,Bajo,0,Rosa Zárate|Quinindé,67259.0,34758.0,32501.0,25.585512719487355,24562.0,3173.0,51.677842370537775,48.322157629462225,36.51853283575433,4.717584263815995,16395.0,4840.0,12499.0,1920.0,1.2312900274473926,29.52119548642879,76.23665751753583,11.71088746569076,16342.0,1813.0,5705.0,11163.0,5659.0,3.4291322524727237,1.9251621588544854,11.094113327622077,34.91004772977604,68.30865255170725,34.62856443519765,1.7812173570423462,753.0,,,
CUBE,QUININDÉ,ESMERALDAS,2214.5,12.2,1.61,0.41,94.5,11.4,Alto,2,Cube|Quinindé,7590.0,4108.0,3482.0,25.446376811594202,3008.0,386.0,54.12384716732542,45.87615283267457,39.63109354413702,5.085638998682477,1791.0,761.0,1011.0,33.0,1.1786711334450028,42.490228922389726,56.44891122278057,1.8425460636515913,1789.0,36.0,460.0,482.0,418.0,3.2093023255813953,1.8418110676355506,2.0122973728339857,25.7126886528787,26.942425936277246,23.365008384572388,1.7424709743444966,63.0,,,
CUBE,QUININDÉ,ESMERALDAS,2244.9,25.3,1.17,0.12,76.1,6.3,Alto,2,Cube|Quinindé,7590.0,4108.0,3482.0,25.446376811594202,3008.0,386.0,54.12384716732542,45.87615283267457,39.63109354413702,5.085638998682477,1791.0,761.0,1011.0,33.0,1.1786711334450028,42.490228922389726,56.44891122278057,1.8425460636515913,1789.0,36.0,460.0,482.0,418.0,3.2093023255813953,1.8418110676355506,2.0122973728339857,25.7126886528787,26.942425936277246,23.365008384572388,1.7424709743444966,63.0,,,
CUBE,QUININDÉ,ESMERALDAS,2300.3,20.1,2.65,0.38,106.6,7.3,Alto,2,Cube|Quinindé,7590.0,4108.0,3482.0,25.446376811594202,3008.0,386.0,54.12384716732542,45.87615283267457,39.63109354413702,5.085638998682477,1791.0,761.0,1011.0,33.0,1.1786711334450028,42.490228922389726,56.44891122278057,1.8425460636515913,1789.0,36.0,460.0,482.0,418.0,3.2093023255813953,1.8418110676355506,2.0122973728339857,25.7126886528787,26.942425936277246,23.365008384572388,1.7424709743444966,63.0,,,
CUBE,QUININDÉ,ESMERALDAS,2303.6,16.4,1.81,0.6,77.3,13.1,Alto,2,Cube|Quinindé,7590.0,4108.0,3482.0,25.446376811594202,3008.0,386.0,54.12384716732542,45.87615283267457,39.63109354413702,5.085638998682477,1791.0,761.0,1011.0,33.0,1.1786711334450028,42.490228922389726,56.44891122278057,1.8425460636515913,1789.0,36.0,460.0,482.0,418.0,3.2093023255813953,1.8418110676355506,2.0122973728339857,25.7126886528787,26.942425936277246,23.365008384572388,1.7424709743444966,63.0,,,
CUBE,QUININDÉ,ESMERALDAS,2284.1,27.3,1.16,0.4,114.6,14.3,Alto,2,Cube|Quinindé,7590.0,4108.0,3482.0,25.446376811594202,3008.0,386.0,54.12384716732542,45.87615283267457,39.63109354413702,5.085638998682477,1791.0,761.0,1011.0,33.0,1.1786711334450028,42.490228922389726,56.44891122278057,1.8425460636515913,1789.0,36.0,460.0,482.0,418.0,3.2093023255813953,1.8418110676355506,2.0122973728339857,25.7126886528787,26.942425936277246,23.365008384572388,1.7424709743444966,63.0,,,
CHURA,QUININDÉ,ESMERALDAS,2259.6,23.8,1.8,0.47,82.4,5.8,Alto,2,Chura|Quinindé,4733.0,2617.0,2116.0,24.679273188252694,1921.0,201.0,55.292626241284594,44.7073737587154,40.587365307416015,4.246777942108599,1109.0,603.0,753.0,17.0,1.2524797114517583,54.373309287646535,67.8990081154193,1.532912533814247,1108.0,14.0,292.0,220.0,227.0,3.235133287764867,1.7806859205776173,1.263537906137184,26.353790613718413,19.855595667870034,20.487364620938628,1.8167905133519882,28.0,,,
CHURA,QUININDÉ,ESMERALDAS,2281.1,14.7,1.19,0.43,53.7,11.2,Alto,2,Chura|Quinindé,4733.0,2617.0,2116.0,24.679273188252694,1921.0,201.0,55.292626241284594,44.7073737587154,40.587365307416015,4.246777942108599,1109.0,603.0,753.0,17.0,1.2524797114517583,54.373309287646535,67.8990081154193,1.532912533814247,1108.0,14.0,292.0,220.0,227.0,3.235133287764867,1.7806859205776173,1.263537906137184,26.353790613718413,19.855595667870034,20.487364620938628,1.8167905133519882,28.0,,,
CHURA,QUININDÉ,ESMERALDAS,2442.0,15.4,0.76,0.45,69.2,6.0,Alto,2,Chura|Quinindé,4733.0,2617.0,2116.0,24.679273188252694,1921.0,201.0,55.292626241284594,44.7073737587154,40.587365307416015,4.246777942108599,1109.0,603.0,753.0,17.0,1.2524797114517583,54.373309287646535,67.8990081154193,1.532912533814247,1108.0,14.0,292.0,220.0,227.0,3.235133287764867,1.7806859205776173,1.263537906137184,26.353790613718413,19.855595667870034,20.487364620938628,1.8167905133519882,28.0,,,
CHURA,QUININDÉ,ESMERALDAS,2236.9,18.9,1.48,0.05,71.3,5.3,Alto,2,Chura|Quinindé,4733.0,2617.0,2116.0,24.679273188252694,1921.0,201.0,55.292626241284594,44.7073737587154,40.587365307416015,4.246777942108599,1109.0,603.0,753.0,17.0,1.2524797114517583,54.373309287646535,67.8990081154193,1.532912533814247,1108.0,14.0,292.0,220.0,227.0,3.235133287764867,1.7806859205776173,1.263537906137184,26.353790613718413,19.855595667870034,20.487364620938628,1.8167905133519882,28.0,,,
CHURA,QUININDÉ,ESMERALDAS,2295.9,10.5,1.24,0.25,73.4,7.3,Alto,2,Chura|Quinindé,4733.0,2617.0,2116.0,24.679273188252694,1921.0,201.0,55.292626241284594,44.7073737587154,40.587365307416015,4.246777942108599,1109.0,603.0,753.0,17.0,1.2524797114517583,54.373309287646535,67.8990081154193,1.532912533814247,1108.0,14.0,292.0,220.0,227.0,3.235133287764867,1.7806859205776173,1.263537906137184,26.353790613718413,19.855595667870034,20.487364620938628,1.8167905133519882,28.0,,,
MALIMPIA,QUININDÉ,ESMERALDAS,2234.6,21.2,2.82,0.88,76.4,0.0,Medio,1,Malimpia|Quinindé,17772.0,9621.0,8151.0,24.03443619176232,7162.0,710.0,54.13571910871033,45.864280891289674,40.29934728786856,3.9950483907269865,4018.0,1904.0,2624.0,136.0,1.2451468392234943,47.386759581881535,65.3061224489796,3.3847685415629667,4004.0,82.0,1099.0,1408.0,999.0,3.5837870538415,1.8236763236763236,2.047952047952048,27.447552447552447,35.16483516483517,24.950049950049948,1.9651442568585822,107.0,,,
MALIMPIA,QUININDÉ,ESMERALDAS,2131.9,18.9,1.91,0.86,20.4,3.2,Medio,1,Malimpia|Quinindé,17772.0,9621.0,8151.0,24.03443619176232,7162.0,710.0,54.13571910871033,45.864280891289674,40.29934728786856,3.9950483907269865,4018.0,1904.0,2624.0,136.0,1.2451468392234943,47.386759581881535,65.3061224489796,3.3847685415629667,4004.0,82.0,1099.0,1408.0,999.0,3.5837870538415,1.8236763236763236,2.047952047952048,27.447552447552447,35.16483516483517,24.950049950049948,1.9651442568585822,107.0,,,
MALIMPIA,QUININDÉ,ESMERALDAS,2309.0,17.6,2.47,0.8,22.4,7.2,Medio,1,Malimpia|Quinindé,17772.0,9621.0,8151.0,24.03443619176232,7162.0,710.0,54.13571910871033,45.864280891289674,40.29934728786856,3.9950483907269865,4018.0,1904.0,2624.0,136.0,1.2451468392234943,47.386759581881535,65.3061224489796,3.3847685415629667,4004.0,82.0,1099.0,1408.0,999.0,3.5837870538415,1.8236763236763236,2.047952047952048,27.447552447552447,35.16483516483517,24.950049950049948,1.9651442568585822,107.0,,,
MALIMPIA,QUININDÉ,ESMERALDAS,2153.5,13.4,2.66,0.78,38.2,2.9,Medio,1,Malimpia|Quinindé,17772.0,9621.0,8151.0,24.03443619176232,7162.0,710.0,54.13571910871033,45.864280891289674,40.29934728786856,3.9950483907269865,4018.0,1904.0,2624.0,136.0,1.2451468392234943,47.386759581881535,65.3061224489796,3.3847685415629667,4004.0,82.0,1099.0,1408.0,999.0,3.5837870538415,1.8236763236763236,2.047952047952048,27.447552447552447,35.16483516483517,24.950049950049948,1.9651442568585822,107.0,,,
MALIMPIA,QUININDÉ,ESMERALDAS,2268.2,20.7,2.44,0.9,15.6,3.2,Medio,1,Malimpia|Quinindé,17772.0,9621.0,8151.0,24.03443619176232,7162.0,710.0,54.13571910871033,45.864280891289674,40.29934728786856,3.9950483907269865,4018.0,1904.0,2624.0,136.0,1.2451468392234943,47.386759581881535,65.3061224489796,3.3847685415629667,4004.0,82.0,1099.0,1408.0,999.0,3.5837870538415,1.8236763236763236,2.047952047952048,27.447552447552447,35.16483516483517,24.950049950049948,1.9651442568585822,107.0,,,
VICHE,QUININDÉ,ESMERALDAS,2050.3,25.6,3.51,1.62,36.6,0.0,Bajo,0,Viche|Quinindé,5292.0,2723.0,2569.0,24.28212396069539,2144.0,234.0,51.455026455026456,48.544973544973544,40.51398337112623,4.421768707482993,1185.0,314.0,826.0,70.0,1.2075949367088608,26.49789029535865,69.70464135021098,5.9071729957805905,1182.0,77.0,323.0,774.0,342.0,3.36,1.9196277495769882,6.514382402707277,27.326565143824027,65.48223350253807,28.934010152284262,1.7503393565447332,29.0,,,
VICHE,QUININDÉ,ESMERALDAS,2080.6,19.4,3.55,1.54,20.8,0.0,Bajo,0,Viche|Quinindé,5292.0,2723.0,2569.0,24.28212396069539,2144.0,234.0,51.455026455026456,48.544973544973544,40.51398337112623,4.421768707482993,1185.0,314.0,826.0,70.0,1.2075949367088608,26.49789029535865,69.70464135021098,5.9071729957805905,1182.0,77.0,323.0,774.0,342.0,3.36,1.9196277495769882,6.514382402707277,27.326565143824027,65.48223350253807,28.934010152284262,1.7503393565447332,29.0,,,
VICHE,QUININDÉ,ESMERALDAS,2233.8,19.8,3.27,1.47,48.8,1.6,Bajo,0,Viche|Quinindé,5292.0,2723.0,2569.0,24.28212396069539,2144.0,234.0,51.455026455026456,48.544973544973544,40.51398337112623,4.421768707482993,1185.0,314.0,826.0,70.0,1.2075949367088608,26.49789029535865,69.70464135021098,5.9071729957805905,1182.0,77.0,323.0,774.0,342.0,3.36,1.9196277495769882,6.514382402707277,27.326565143824027,65.48223350253807,28.934010152284262,1.7503393565447332,29.0,,,
VICHE,QUININDÉ,ESMERALDAS,2125.1,12.6,3.41,1.51,61.8,2.3,Bajo,0,Viche|Quinindé,5292.0,2723.0,2569.0,24.28212396069539,2144.0,234.0,51.455026455026456,48.544973544973544,40.51398337112623,4.421768707482993,1185.0,314.0,826.0,70.0,1.2075949367088608,26.49789029535865,69.70464135021098,5.9071729957805905,1182.0,77.0,323.0,774.0,342.0,3.36,1.9196277495769882,6.514382402707277,27.326565143824027,65.48223350253807,28.934010152284262,1.7503393565447332,29.0,,,
VICHE,QUININDÉ,ESMERALDAS,2142.3,17.8,4.03,1.8,67.1,4.9,Bajo,0,Viche|Quinindé,5292.0,2723.0,2569.0,24.28212396069539,2144.0,234.0,51.455026455026456,48.544973544973544,40.51398337112623,4.421768707482993,1185.0,314.0,826.0,70.0,1.2075949367088608,26.49789029535865,69.70464135021098,5.9071729957805905,1182.0,77.0,323.0,774.0,342.0,3.36,1.9196277495769882,6.514382402707277,27.326565143824027,65.48223350253807,28.934010152284262,1.7503393565447332,29.0,,,
LA UNIÓN,QUININDÉ,ESMERALDAS,2230.1,23.3,2.84,1.06,29.4,8.7,Medio,1,La Unión|Quinindé,19924.0,10314.0,9610.0,25.71717526601084,7425.0,1076.0,51.7667135113431,48.233286488656894,37.26661312989359,5.400521983537442,4990.0,1965.0,3542.0,422.0,1.2845691382765532,39.37875751503006,70.9819639278557,8.45691382765531,4963.0,440.0,1849.0,3567.0,1800.0,3.266229508196721,1.9093290348579488,8.865605480556116,37.255692121700584,71.87185170259923,36.268386056820475,1.7106687472752562,186.0,,,
LA UNIÓN,QUININDÉ,ESMERALDAS,2259.9,18.3,1.74,0.78,39.1,5.7,Medio,1,La Unión|Quinindé,19924.0,10314.0,9610.0,25.71717526601084,7425.0,1076.0,51.7667135113431,48.233286488656894,37.26661312989359,5.400521983537442,4990.0,1965.0,3542.0,422.0,1.2845691382765532,39.37875751503006,70.9819639278557,8.45691382765531,4963.0,440.0,1849.0,3567.0,1800.0,3.266229508196721,1.9093290348579488,8.865605480556116,37.255692121700584,71.87185170259923,36.268386056820475,1.7106687472752562,186.0,,,
LA UNIÓN,QUININDÉ,ESMERALDAS,2187.7,26.4,3.42,1.16,33.4,8.7,Medio,1,La Unión|Quinindé,19924.0,10314.0,9610.0,25.71717526601084,7425.0,1076.0,51.7667135113431,48.233286488656894,37.26661312989359,5.400521983537442,4990.0,1965.0,3542.0,422.0,1.2845691382765532,39.37875751503006,70.9819639278557,8.45691382765531,4963.0,440.0,1849.0,3567.0,1800.0,3.266229508196721,1.9093290348579488,8.865605480556116,37.255692121700584,71.87185170259923,36.268386056820475,1.7106687472752562,186.0,,,
